,name,url,price,rating,review,ASIN,Manufacturer,Product Description
367,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 44cm 26 Litre Grey College Bag,https://www.amazon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_273?keywords=bags&qid=1685117416&sr=8-273,"₹1,358",4.2 out of 5 stars,"1,390",B08D7D21FV,"‎COSMUSBAGS PVT.LTD., COSMUSBAGS PVT.LTD.",
368,Lavie Women's Pamukkale Satchel Bag | Ladies Purse Handbag,https://www.amazon.in/Lavie-Pamukkale-Womens-Satchel-Piece/dp/B08NQRPQHJ/ref=sr_1_274?keywords=bags&qid=1685117416&sr=8-274,"₹1,199",4.0 out of 5 stars,"1,687",B08NQRPQHJ,Bagzone Lifestyle Pvt Ltd,
369,Tabelito® VOLT Casual waterproof Laptop Backpack/Office bag/School bag/College bag/Business bag/Unisex bag Travel bag Compatible with 15.6 inch Laptop 30L Bag for Men and Women - GREY,https://www.amazon.in/Tabelito%C2%AE-VOLT-waterproof-Backpack-Compatible/dp/B0BML7Q3J1/ref=sr_1_275?keywords=bags&qid=1685117416&sr=8-275,₹599,4.8 out of 5 stars,176,B0BML7Q3J1,"‎‎Tabelito Trade India, ‎Tabelito Trade India, ‎Tabelito, Prop No: 5, Ground Floor, Kh No:641, Village Rithala, Land Mark: Near Suzuki service center (Rithala)",
370,"Half Moon StyleX Unisex School Bags for Boys Girls Laptop Bag/Backpack for Men Women College Bag with Internal Organiser, Never Fading Print & 15.6 inch Laptop Compartment",https://www.amazon.in/Half-Moon-Backpack-Organiser-Compartment/dp/B0C1V79PB6/ref=sr_1_276?keywords=bags&qid=1685117416&sr=8-276,₹499,4.0 out of 5 stars,1,B0C1V79PB6,Half_Moon,"This StyleX backpack is the ultimate choice for anyone who want a backpack that's both stylish and functional. With a unique digitally printed design this school bag for girls and boys is built to last, with a never-fading print that will stay vibrant and vivid for years to come. One of the standout features of this laptop bag is its padded laptop compartment, which can fit most laptops up to 15.6 inches. The compartment provides added protection for your tech, ensuring it stays safe and secure on the go. The laptop bag for men also includes an internal organizer with small pockets for pens, pencils, a diary, phone, and other essentials, keeping everything organized and easily accessible. With three large compartments, there's plenty of space to store books, folders, and other school supplies. The adjustable padded straps provide a comfortable fit for all-day wear, making it an ideal backpack for men and college bag for men & women. The lightweight and durable construction of this school bag makes it easy to carry with you everywhere you go. With all these features it can be used as laptop bag , school bags for boys & girls , bag for men , bag for girls , backpack , bags for women , school bag for girls , laptop bag for men , bags for mens , bags for girls , college bag for men , school bags etc. This StyleX backpack also features a breathable mesh back panel that helps keep you cool and comfortable, even on hot days. And with its sleek and modern design, this backpack is sure to turn heads wherever you go, delivering everything you need in a bag and more."
371,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTM1NDgxOTM0NTgxNTk5OjE2ODUxMTc0MTY6c3BfYnRmOjIwMTE2ODc5MTczOTk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYQJHXR%2Fref%3Dsr_1_277_sspa%3Fkeywords%3Dbags%26qid%3D1685117416%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹4,990",4.4 out of 5 stars,80,B09ZYQJHXR,Encon Impex Pvt Ltd,
372,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTM1NDgxOTM0NTgxNTk5OjE2ODUxMTc0MTY6c3BfYnRmOjIwMTI0MzExMDI0ODk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_278_sspa%3Fkeywords%3Dbags%26qid%3D1685117416%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹1,600",4.1 out of 5 stars,440,B0BWNCV31F,Acefour Accessories Pvt. Ltd.,
373,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTA3MTkzMjI1Mzg0MDk0OjE2ODUxMTc0Mjg6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_273_sspa%3Fkeywords%3Dbags%26qid%3D1685117428%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,₹529,3.9 out of 5 stars,"15,936",B085MHDJ93,Amazing Bags,
374,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTA3MTkzMjI1Mzg0MDk0OjE2ODUxMTc0Mjg6c3BfYXRmX25leHQ6MjAwOTI1MjU5Nzk2OTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_274_sspa%3Fkeywords%3Dbags%26qid%3D1685117428%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,₹699,4.0 out of 5 stars,"4,037",B09VTCNN75,FUR JADEN,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels."
375,Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_275?keywords=bags&qid=1685117428&sr=8-275,₹399,3.9 out of 5 stars,277,B08GY2ZN96,Gear,All Gear bag are manufactured from our self owned factories with specially trained manpower to ensure consistency in quality amd refined craftsmanship.
376,HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women,https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_276?keywords=bags&qid=1685117428&sr=8-276,"₹1,504",4.1 out of 5 stars,247,HB1207BLACK,B09D3YYYNG,"The Volt Office laptop backpack from Harissons is carefully engineered to secure your laptop & Tablet and safely encase other belongings too. Made with water repellent material have a Water-Repellency of up to 90%. Back straps and shoulder straps are double reinforced and tested for 5000 cycles in a maximum loaded condition, Handles are jolt tested for 5000 cycles in a maximum loaded condition. Bottle Security System – This tightly secures your sipper/thermos to avoid spills. Extremely useful while traveling in crowds, rush hour so that you never misplace your bottle! Don’t sweat about sweat! Comes with cushioned anti-sweat air mesh back support & padded anti-sweat back straps for ultimate comfort. Eye – Protector Detailing for the stunning finish for the backpack."
377,SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler,https://www.amazon.in/SBCOLLECTION-Premium-Backpack-Water-Resistance-Business/dp/B0BXL5B1J4/ref=sr_1_277?keywords=bags&qid=1685117428&sr=8-277,₹229,3.3 out of 5 stars,13,SBBS-ALL,B0BXL5B1J4,"SBCollection Premium backpack Suitable for: School bags, casual backpacks, laptop backpacks, daypacks, travel backpack, casual bags, backpacks, college bag Pocket Description: Utility Pocket; Pattern Name: Solid; Water Resistance Level: Water Resistant; Closure Type: Zipper; Compartment Description: Not Laptop Compatible; Special Features: Back Padding Compartments:. 3 spacious compartments for books / clothes, internal mesh pocket organizer, 2 bottle pocket; Comfort padded shoulder straps & specially designed for less load on human body Outer & inner material: polyester, color: black, product color may slightly vary due to photographic lighting sources or your monitor settings"
378,F Gear Burner P8 19 Ltrs White Casual Laptop Backpack,https://www.amazon.in/F-Gear-Burner-Casual-Laptop-Backpack/dp/B016115VXW/ref=sr_1_278?keywords=bags&qid=1685117428&sr=8-278,₹707.04,4.3 out of 5 stars,"3,955",F Gear,30 September 2015,
379,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGXXR5/ref=sr_1_279?keywords=bags&qid=1685117428&sr=8-279,"₹1,099",4.1 out of 5 stars,156,B094DGXXR5,Fur Jaden,
380,Lino Perros womens handbag,https://www.amazon.in/Lino-Perros-Womens-Floral-Peach/dp/B0B57B7KV7/ref=sr_1_280?keywords=bags&qid=1685117428&sr=8-280,"₹1,389",4.1 out of 5 stars,"3,273",B0B57B7KV7,"SUMITSU APPAREL PVT. LTD, Plot No. 324, Phase IV, Sector 18, Gurugram, Haryana ,","This fashionable lavender women structured handbag is elegant & minimalistic. The smooth grained pattern on the surface of its plain faux leather goes with both formal & casual look. The light gold finished hardware gives it a classy touch. It has a spacious compartment that could hold essentials like mobile phones, cards, makeup, etc. The branded Lino Perros bags are a must have for all the ladies/girls."
381,F Gear Bi Frost 47 cms Casual Laptop Backpack (2472) - Grey,https://www.amazon.in/F-Gear-Bi-Frost-Backpack-Grey/dp/B01JGD0FYM/ref=sr_1_281?keywords=bags&qid=1685117428&sr=8-281,₹699,4.0 out of 5 stars,267,Uber Fashion Merchandise Pvt. Ltd.,13 April 2017,"Here Comes A Bag That Fits With Your Unique Style And Utility Requirement Perfectly. Ergonomically Designed With A Super Tough Padded Base. This F Gear Backpack Is Spacious, Lightweight And Easy To Carry. It Is an Ideal Backpack for Daily Use, Office, School, College, and Travel Etc. Comes with the F Gear promise of quality."
382,Aristocrat Draw-Pack 15L Unisex Grey Laptop Bags,https://www.amazon.in/Aristocrat-Draw-Pack-Unisex-Grey-Laptop/dp/B0B5YGP1BV/ref=sr_1_282?keywords=bags&qid=1685117428&sr=8-282,₹499,4.3 out of 5 stars,12,B0B5YGP1BV,"VIP Industries Ltd. DGP House, 5th Floor, 88C Old Prabhadevi Road, Mumbai 400025","Stylish, affordable and Compact Daypack. Compact & Stylish 1 Compartment 1 Front Quick Access Drwastring Pocket Shoulder Strap Reinforcement"
383,MOKOBARA The Transit Backpack Laptop Bag for Men and Women,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTA3MTkzMjI1Mzg0MDk0OjE2ODUxMTc0Mjg6c3BfbXRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_283_sspa%3Fkeywords%3Dbags%26qid%3D1685117428%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹5,999",4.5 out of 5 stars,592,B09V7R98XC,"Designed By Mokobara Lifestyle Private Limited, Bangalore.",
384,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTA3MTkzMjI1Mzg0MDk0OjE2ODUxMTc0Mjg6c3BfbXRmOjIwMTEwMTgxNTExMTk4OjowOjo&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_284_sspa%3Fkeywords%3Dbags%26qid%3D1685117428%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"₹4,499",4.3 out of 5 stars,168,Designed By Mokobara Lifestyle Private Limited,13 January 2021,
385,"Skybags New Neon 13 30 L Backpack (Blue), Free Size (Bpnne13Hblu)",https://www.amazon.in/SKYBAGS-New-Neon-Backpack-Blue/dp/B0819KVFTR/ref=sr_1_285?keywords=bags&qid=1685117428&sr=8-285,"₹1,328",4.0 out of 5 stars,468,B0819KVFTR,VIP,The product will be an excellent pick for you. It ensures an easy maintenance.
386,PUMA Laptop Backpack IND II Black-CASTLEROCK,https://www.amazon.in/PUMA-Laptop-Backpack-IND-Black-CASTLEROCK/dp/B08BV2S9K1/ref=sr_1_286?keywords=bags&qid=1685117428&sr=8-286,"₹1,149",4.0 out of 5 stars,72,B08BV2S9K1,PUMA,
387,Aristocrat Polyester Hard 60 Cms Luggage- Suitcase(Dfroo62Etbl_Teal Blue),https://www.amazon.in/Aristocrat-Rookie-Duffle-Teal-Blue/dp/B09NXV58V3/ref=sr_1_287?keywords=bags&qid=1685117428&sr=8-287,₹999,4.0 out of 5 stars,563,B09NXV58V3,"VIP Industries Ltd. DGP House, Prabhadevi Mumbai",Aristocrat Rookie Duffle (E) 62 Teal Blue
388,"Kuber Industries Rexine Jumbo Attachi Bag Travel Handbag Storage Carrying Bag, Blanket Cover, Duffle, Travel Multi-Purpose Bag (Blue)- CTKTC034723",https://www.amazon.in/Kuber-Industries-Carrying-Multi-Purpose-CTKTC034723/dp/B083J64CD7/ref=sr_1_288?keywords=bags&qid=1685117428&sr=8-288,₹299,3.9 out of 5 stars,21,B083J64CD7,‎0.67 Kilograms,"Multipurpose:You can use it when shopping, home organizing, travelling, storage,etc. Save your time and space with big capacity. Can attach on the draw bar of suitcase, luggage etc. . Durable Material, High Quality: Made of high quality Rexine Material, soft and smoothly touching feelings;high quality zippers. High workmanship and quality control. Durable and Fashionable. . Convenient Human Design:Spacious capacity,lightweight and foldable with one additional small zipper pocket. Convenient for your travelling around and organize all your clothes, socks, Toiletry makeups,etc. . Luggage Handle through This Bag's Pocket:This Cabin Approved Flight Bag can be fixed stably on your suitcase or luggage handle when you are travelling outside and Unfold at the airport to avoid extra baggage charges."
389,TRUE HUMAN® 32 Ltr Laptop Backpack for Men and Women| USB Port Travel Backpack|College Bags for Girls & Boys (Blue),https://www.amazon.in/TRUE-HUMAN%C2%AE-Laptop-Backpack-College/dp/B0BKTQ48D5/ref=sr_1_289?keywords=bags&qid=1685117428&sr=8-289,₹499,3.6 out of 5 stars,174,B0BKTQ48D5,rama luxury store,
390,Wildcraft Unisex-Adult 28 ltrs Laptop Bag Black,https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054696/dp/B012D518O6/ref=sr_1_290_mod_primary_new?keywords=bags&qid=1685117428&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-290,"₹1,724",4.2 out of 5 stars,457,Wildcraft,23 July 2015,"The double compartment laptop bag has a padded sleeve for your laptop, an internal organiser and quick access pockets to store your essentials and accessories. With a side mesh pocket for your sipper or water bottle, the backpack has a Ventex back system that reduces perspiration. With ample support from the well cushioned back and a padded quick grab haul loop, this backpack is ideal for everyday use and for travel upto 2 days"
391,Lavie Women's Pamukkale Satchel Bag | Ladies Purse Handbag,https://www.amazon.in/Lavie-Pamukkale-Womens-Satchel-Piece/dp/B08NQRPQHJ/ref=sr_1_291?keywords=bags&qid=1685117428&sr=8-291,"₹1,199",4.0 out of 5 stars,"1,687",B08NQRPQHJ,Bagzone Lifestyle Pvt Ltd,
392,Tommy Hilfiger Connor 23 Ltrs Black Laptop Backpack (TH/CONNORLAP01),https://www.amazon.in/Hilfiger-Connor-Backpack-TH-CONNORLAP20/dp/B07N8HPP97/ref=sr_1_292?keywords=bags&qid=1685117428&sr=8-292,"₹1,455",4.1 out of 5 stars,154,B07N8HPP97,Brand Concepts Ltd,
393,Red Lemon Bange Hard Ironlook Briefcase Laptop Bag Anti-Theft Hard Shell Unisex Laptop Backpack with USB Charging Backpack for Men and Women,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTA3MTkzMjI1Mzg0MDk0OjE2ODUxMTc0Mjg6c3BfYnRmOjIwMTE2ODc5MTczOTk4OjowOjo&url=%2FRed-Lemon-Ironlook-Briefcase-Anti-Theft%2Fdp%2FB09ZYQJHXR%2Fref%3Dsr_1_293_sspa%3Fkeywords%3Dbags%26qid%3D1685117428%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹4,990",4.4 out of 5 stars,80,B09ZYQJHXR,Encon Impex Pvt Ltd,
394,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTA3MTkzMjI1Mzg0MDk0OjE2ODUxMTc0Mjg6c3BfYnRmOjIwMTEwMTgxNTEwOTk4OjowOjo&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_294_sspa%3Fkeywords%3Dbags%26qid%3D1685117428%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"₹7,499",4.5 out of 5 stars,51,B0B7X81X69,Designed By Mokobara Lifestyle Private Limited,
395,"Half Moon 35L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Navy Blue | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover & Reflective Strips",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzc2NTcwNjY3NzEyNjg1OjE2ODUxMTc0NDE6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Dbags%26qid%3D1685117441%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,₹529,3.9 out of 5 stars,"15,936",B085MHDJ93,Amazing Bags,
396,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzc2NTcwNjY3NzEyNjg1OjE2ODUxMTc0NDE6c3BfYXRmX25leHQ6MjAwOTI1MjU5Nzk2OTg6OjA6Og&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_290_sspa%3Fkeywords%3Dbags%26qid%3D1685117441%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,₹699,4.0 out of 5 stars,"4,037",B09VTCNN75,FUR JADEN,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels."
